id,event_datetime,duration,title,state,created_by_profile_id,price_per_person,city,created_at,event_type,area_code,uuid,total_paid,event_date,event_time,reservations_total,reservations_accepted_total,reservations_rejected_total,reservations_pending_total,guests_total,guests_accepted,guests_rejected,guests_pending,monetization_calculation,community_dinner
399,5/7/2016 2:00,10800,Camp Mannagummy UnSCruz Shabbat,published,988,,Bay Area,56:17.6,manual_approval,SF,fd47b720-6904-4a52-90af-3a3b18e67830,0,5/6/2016,22:00:00,5,4,0,1,5,4,0,1,t,f
1761,,7200,Pre Party Dinner,published,2065,,,30:10.6,private,NY,3bfc553b-643c-4623-af45-569bdc09ca14,0,7/29/2016,19:00:00,1,1,0,0,1,1,0,0,t,f
1676,,10800,Mission Taco Birthday Shabbat,published,2693,,,27:30.1,public,OTHER,8fdeb072-3f45-44e5-bcaa-c22483262683,0,7/29/2016,20:00:00,13,13,0,0,15,15,0,0,t,f
2171,,72000,Labor Day VT Bash,published,125,,,09:47.8,private,NY,acc73338-63ba-4895-81c4-7aaff94c8a49,0,9/2/2016,1:00:00,6,6,0,0,6,6,0,0,t,f
1678,,18000,"July 22, 2016 Shabbat Dinner",published,644,,,10:55.2,private,NY,7fb09872-de7e-44fd-a675-abca358ab7b9,0,7/22/2016,20:00:00,4,0,0,4,4,0,0,4,t,f
1662,,12600,Taco Shabbat,published,1824,,,11:58.9,manual_approval,NY,adf34663-816b-4af4-92d4-cd05d4f7c99f,0,7/22/2016,20:00:00,5,5,0,0,5,5,0,0,t,f
793,5/14/2016 0:30,7200,Shabbat the 13th,published,2577,,St. Louis,43:36.1,public,OTHER,469f9787-3c82-4be9-adcc-c2f14f772ee7,0,5/13/2016,20:30:00,26,26,0,0,29,29,0,0,t,f
1762,,5400,Dinner,published,2065,,,41:00.7,private,NY,ac656767-3b81-4930-8551-36318e85561b,0,8/5/2016,19:30:00,6,6,0,0,6,6,0,0,t,f
1592,,7200,Shab-icnic,published,161,,,05:00.7,private,CHICAGO,6935d57e-df6c-454d-9063-b23f5045249c,0,8/5/2016,19:00:00,8,7,1,0,11,10,1,0,t,f
2051,,32400,Shabbat on Roebling,published,9880,,,57:06.8,private,NY,052b9c59-bd78-4329-95e6-59560128e770,0,8/19/2016,14:00:00,7,0,0,7,7,0,0,7,t,f
2238,,9000,Dinner at Leah's!,published,7027,,,42:00.4,manual_approval,NY,8c8c317c-9a71-4559-b3a0-741de71556e5,0,9/9/2016,19:30:00,10,4,0,6,11,5,0,6,t,f
2172,,10839,The Tisch,published,3156,1500,,26:23.1,public,SF,8f4dd97d-50a8-43bd-9db0-87c1ba9ce663,31500,9/9/2016,20:00:00,17,17,0,0,23,23,0,0,t,f
1700,,7200,Shabbat with friends,published,8237,,,41:46.4,private,SF,57c268ea-c536-4cfc-9baf-4be3d9a506e6,0,7/29/2016,19:00:00,8,8,0,0,10,10,0,0,t,f
1464,7/22/2016 23:00,6300,test,draft,277,,,28:50.1,private,NY,402cdd9d-0974-4143-bcff-eba53004945e,0,7/22/2016,19:00:00,0,0,0,0,0,0,0,0,t,f
1619,,12600,Shabbat Dinner at Yitz,published,6183,,,10:53.7,private,NY,f300e614-8225-4ee9-a98e-82c241b13bfa,0,7/22/2016,20:00:00,10,10,0,0,10,10,0,0,t,f
1393,7/15/2016 23:00,10800,Sammy's Table at Shabbat in the Sky!,published,2727,,,15:23.2,private,NY,d1022b3e-f565-444b-bf1e-c3690861562c,0,7/15/2016,19:00:00,10,9,1,0,13,12,1,0,t,f
1305,00:35.0,7200,The Chosen Weekend- The Chosen Shabbat,published,5984,2940,,05:20.0,public,OTHER,d7823d5a-a441-4f2c-97b9-7d3f9829c8c9,0,7/15/2016,19:00:00,0,0,0,0,0,0,0,0,t,f
1562,,7200,Friday Night Summertime Funtime,published,2854,,,04:21.3,private,OTHER,f63a989b-a144-47dd-9926-14ecd77ab78c,0,7/15/2016,19:45:00,8,5,0,3,8,5,0,3,t,f
1763,,51300,Friday Night Backyard Style,published,6306,,,14:22.5,manual_approval,NY,e2c9e7ed-3424-4e41-8371-c87aea6d724a,0,7/29/2016,20:30:00,2,0,0,2,2,0,0,2,t,f
592,00:39.7,7200,Passover Dinner!,published,2091,,Chicago,56:18.8,public,CHICAGO,8f2a4ae6-a3dc-48e2-b224-3f9584f4872f,0,4/22/2016,20:00:39,3,3,0,0,4,4,0,0,t,f
2112,,9000,Bus 488 Shabbat,published,10177,,,52:49.8,private,OTHER,1758cf3f-cbcb-4da9-b333-08f2060d4286,0,8/26/2016,19:30:00,3,0,0,3,3,0,0,3,t,f
1668,,12600,SHABBOS ONEG - COME AFTER DINNER FRIDAY NIGHT!,published,7992,,,00:52.6,public,CHICAGO,72af6aef-3dd3-4234-9301-d1d7b7e64d79,0,7/22/2016,21:30:00,0,0,0,0,0,0,0,0,t,f
2242,,10800,Brandeis Reunion Shabbat Dinner,published,3965,,,56:53.6,private,NY,bfb4cf46-06e7-4a64-81f9-41dbcf177755,0,9/9/2016,20:00:00,12,12,0,0,14,14,0,0,t,f
1552,,57600,Shabbat Dinner,published,594,,,55:56.1,private,NY,70f29931-cd99-42ad-b77f-1d44bb24b80e,0,7/15/2016,20:30:00,7,7,0,0,10,10,0,0,t,f
1680,,14400,Stav Shaffir Nosh + Drinks,published,2187,,,19:31.5,public,NY,d2d1a33d-5a28-4169-ad6a-ae378ac7e520,0,7/22/2016,20:00:00,14,14,0,0,18,18,0,0,t,f
1422,7/29/2016 22:00,16200,SlowDownTown,published,4680,,,52:22.8,public,NY,e85675e6-8b9b-4cbc-b6fe-a5e1e39f92e4,0,7/29/2016,18:00:00,177,177,0,0,250,250,0,0,t,f
3995,,21600,January Shabbat with Gabriel & Friends,published,,,,41:50.3,private,Colorado,2d09920d-1b58-4a30-94f7-8b3f433ce12e,0,2/3/2017,17:00:00,0,0,0,0,0,0,0,0,t,f
1826,,9600,Shabbat Dinner at the Bodners,published,7214,,,22:06.6,private,NY,fd2965de-9529-4849-9e95-8c6a9ff5bb6e,0,8/5/2016,19:20:00,7,7,0,0,8,8,0,0,t,f
1822,,10800,Amir's in Town!,published,256,,,16:58.3,manual_approval,NY,65ad7bf4-3bb2-45f7-89fd-a63c6cae13a3,0,8/5/2016,20:00:00,5,3,0,2,5,3,0,2,t,f
439,30:35.6,19800,Oren's Oven: Shabbat Dinner Edition,published,1368,10000,Gainesville,10:06.1,public,OTHER,4fc7ebf3-05a5-4821-b1db-cb8c51854ad7,0,4/8/2016,18:30:35,0,0,0,0,0,0,0,0,t,f
1887,,10800,107 Detroit Shabbat,published,9184,,,40:52.9,private,OTHER,d289d404-0357-432c-aa47-99d835e514ff,0,8/19/2016,19:30:00,4,4,0,0,7,7,0,0,t,f
1825,,7200,Another fun Shabbat at my house :),published,8067,,,49:10.2,private,NY,6ac9237e-33c8-4b96-9178-f6057662ddd1,0,8/12/2016,19:00:00,7,7,0,0,8,8,0,0,t,f
2174,,79200,Friend Shabbat,published,4755,,,53:39.2,private,NY,46a4b9b1-d38c-4b4f-80e3-fe7fb46945a0,0,9/9/2016,19:00:00,7,7,0,0,10,10,0,0,t,f
2291,,7200,Shabbat de la rentrée à Gates Avenue,draft,3436,,,09:20.0,private,NY,22db7d23-c1b7-4af6-84f0-d56405d25e27,0,9/9/2016,1:00:00,0,0,0,0,0,0,0,0,t,f
1827,,57600,Dinnerrrr,published,421,,,48:02.7,private,NY,81e62eb2-147a-4278-8344-0add0b3da8bc,0,8/5/2016,20:00:00,5,5,0,0,5,5,0,0,t,f
1766,,10800,Shabbas Dinner,published,7234,,,48:30.7,private,Colorado,3f4d1d22-8fc8-4096-95d1-b711193ad37d,0,8/26/2016,19:00:00,8,8,0,0,9,9,0,0,t,f
1702,,52200,Shabbat Dinner @ Spotted Ox,published,4260,,,26:48.7,private,SF,d2d74d9f-802f-4c03-bc52-7f8a86defb29,0,7/29/2016,7:30:00,7,6,0,1,7,6,0,1,t,f
336,00:28.5,10800,April Shabbat,published,365,,Providence,53:08.2,public,OTHER,2971923d-5a92-4ec0-826c-5a8416d5280d,0,4/8/2016,19:00:28,1,1,0,0,1,1,0,0,t,f
671,5/7/2016 0:00,7200,Gila's Nosh pt. 2,published,187,,New York,09:23.5,private,NY,69b6d0d0-4258-4d9f-84ef-d26aefc08b94,0,5/6/2016,20:00:00,7,7,0,0,7,7,0,0,t,f
1681,,7200,Alena's Dinner,published,8067,,,26:02.1,private,NY,75aa2cbd-d8b4-4552-8b13-c42563ae5514,0,7/29/2016,19:00:00,9,9,0,0,11,11,0,0,t,f
1824,,14400,LSE Shabbat,published,1824,,,38:37.7,private,NY,599c63ae-977e-45fd-b614-53839a80131e,0,8/19/2016,19:30:00,4,4,0,0,5,5,0,0,t,f
2244,,7200,UES dinner,published,1284,,,46:20.7,private,NY,c0bd05cf-cc43-4096-b388-839051d25d62,0,9/9/2016,20:00:00,7,6,0,1,9,7,0,2,t,f
1522,45:21.5,11700,Bocarsly finally told his employer he is leaving!,published,969,,,25:43.6,private,NY,5afce6ba-f8f8-44a4-8391-9c9a3fa388c0,0,8/5/2016,20:45:00,11,11,0,0,11,11,0,0,t,f
1764,,10800,Shabbat potluck in the city!,published,1111,,,53:27.3,manual_approval,NY,c44dcbbb-4620-4636-8a86-48052512509f,0,7/29/2016,20:00:00,1,0,0,1,3,0,0,3,t,f
1833,,9000,Roaming Shabbat,published,8896,,,47:41.4,private,OTHER,55082528-aaf7-40d5-8b8d-a6f4014cb385,0,8/26/2016,19:30:00,10,10,0,0,13,13,0,0,t,f
2114,,9000,Delicious Shabbat Dinner,draft,877,,,10:10.5,private,NY,6781b38a-9675-4f8a-91f9-713bcfcba434,0,8/26/2016,20:30:00,0,0,0,0,0,0,0,0,t,f
1620,,7200,Shabbat Chitaly,published,7734,,,22:16.4,private,NY,4b095a4f-3f7e-4bb7-8e9c-81c0be5e805d,0,7/22/2016,19:00:00,8,8,0,0,8,8,0,0,t,f
1625,,7200,Summer Shabbat,published,260,,,22:45.8,manual_approval,NY,39b74ea2-0843-4a89-a788-6a3c608f2e0a,0,7/22/2016,19:00:00,5,5,0,0,6,6,0,0,t,f
1624,,14400,Wine and Mazza,published,7759,,,07:35.0,manual_approval,NY,b25dd8bc-c798-4e2d-83e5-f13d4904dbef,0,7/22/2016,20:00:00,8,7,0,1,8,7,0,1,t,f
1621,,9900,Summer Shabbat,published,1279,,,31:01.2,private,NY,a95610b2-4afc-46ff-9790-177d5f3e3cdd,0,7/22/2016,20:00:00,8,7,0,1,8,7,0,1,t,f
1889,,10800,Welcome to the community,published,8383,,,29:04.0,private,OTHER,44a86c25-151e-4c1e-8737-f07e2f528fb0,0,8/12/2016,20:00:00,1,1,0,0,9,9,0,0,t,f
1969,,7200,Summer in the City,draft,9532,,,25:53.8,private,NY,14f13fd6-3222-4041-8e1b-ee1626cae2f7,0,8/26/2016,19:00:00,0,0,0,0,0,0,0,0,t,f
1622,,10800,Birthright Bus 10 Reunion Shabbat,published,3965,,,37:18.7,private,NY,809a7e2c-ce8b-488b-9567-2ee7d5bdf7a0,0,7/22/2016,20:00:00,7,7,0,0,7,7,0,0,t,f
2115,,14400,Shabbat,published,1484,,,36:51.5,private,NY,62e8f9dc-7819-4a4b-bd66-bc5944860d0e,0,8/26/2016,18:00:00,5,5,0,0,5,5,0,0,t,f
1830,,10800,Shabbat Shabbat,published,5417,,,28:37.1,private,CHICAGO,35ae2f73-0153-4dad-a6b5-0af63856dc77,0,8/5/2016,19:00:00,4,4,0,0,4,4,0,0,t,f
1829,,9900,Mikhail's Dinner,published,677,,,05:58.3,private,NY,0f8a9168-5755-475d-b184-14d0863a4909,0,8/5/2016,20:15:00,9,9,0,0,10,10,0,0,t,f
1970,,7200,Summer in the City,published,9532,,,26:24.4,private,NY,c2befc40-b8b2-44d0-b3fb-6a9653e7efb4,0,8/26/2016,19:00:00,13,12,0,1,16,14,0,2,t,f
912,00:54.1,7200,Dinner in MAy!!,published,3587,,,28:09.9,private,NY,5f8dfad7-7640-4bc0-ad06-8fbfd6e36f17,0,5/20/2016,19:00:54,0,0,0,0,0,0,0,0,t,f
1831,,14400,Shabbat Dinner,published,8880,,,29:43.2,private,NY,d72adadd-b406-43ce-b06b-651352184c0a,0,8/5/2016,21:00:00,1,1,0,0,1,1,0,0,t,f
2052,,7200,Israeli Shabbat!,published,428,,,40:52.9,public,OTHER,80a558c5-e81a-4a37-8a36-c7c9ec276017,0,9/9/2016,19:00:00,5,5,0,0,7,7,0,0,t,f
1603,,50400,Dinner in Crown Heights,published,7347,,,29:07.2,private,NY,69446f10-42ba-49e0-b246-bb965b43af3f,0,7/22/2016,19:00:00,6,6,0,0,10,10,0,0,t,f
1973,,3600,UCLbAes Reunion,published,9553,,,09:31.4,private,NY,6e432e33-dd40-43a9-baf0-e563b3046a22,0,8/12/2016,20:00:00,4,0,0,4,4,0,0,4,t,f
1891,,12600,Liza and Marisa's Birthday Dinner!,published,376,,,52:29.1,private,CHICAGO,79087dce-ec97-4558-b8f2-6c4723b9afd6,0,8/12/2016,19:30:00,8,8,0,0,9,9,0,0,t,f
490,00:27.8,7200,Friends Seder,published,1617,,Chicago,48:43.2,private,CHICAGO,c7949620-44fe-486c-9326-bfb00a81739b,0,4/22/2016,20:00:27,8,7,0,1,9,8,0,1,t,f
1802,,9000,Shabbat at E's,published,8678,,,14:54.3,private,Colorado,3b7d8a44-13ef-48be-98ed-b4cf072a4a99,0,8/19/2016,18:30:00,7,7,0,0,9,9,0,0,t,f
1812,,10800,One word. Challah.,published,4030,,,04:08.8,private,OTHER,a5664668-7a73-4fd0-a43c-7543112cdd3a,0,8/19/2016,19:30:00,15,15,0,0,16,16,0,0,t,f
1834,,10800,Shabbat in the Garden,published,8727,,,56:59.1,public,OTHER,fb531ffa-7040-4c6e-b60f-3a049da5976e,0,8/26/2016,18:30:00,31,31,0,0,41,41,0,0,t,f
2116,,14100,Welcome back to NYC!,published,402,,,00:36.4,manual_approval,NY,6f95a0a4-2abf-4d1d-a627-c4d2ffe3d9ca,0,8/26/2016,20:00:00,12,7,5,0,15,9,6,0,t,f
1767,,7200,Beans in Beantown,draft,184,,,52:51.8,manual_approval,OTHER,66a85ab3-bfc5-496c-8082-e4200165d3e8,0,8/12/2016,19:00:00,0,0,0,0,0,0,0,0,t,f
1566,,9000,String Cheese Lot Shabbat,published,4600,,,09:26.8,private,OTHER,d4311bf4-b331-45a5-91f5-16e232f41218,0,7/15/2016,18:30:00,0,0,0,0,0,0,0,0,t,f
1836,,7200,August Shabbat!!,published,3721,,,41:35.7,private,NY,bfeda3fc-7486-4ced-9eef-54f37838b513,0,8/5/2016,19:00:00,7,7,0,0,10,10,0,0,t,f
1564,,7200,TGIF Shabbat,published,2796,,,26:46.8,manual_approval,NY,1c4b1a44-c103-47cd-8ae4-9a2c39f4dbdb,0,7/22/2016,19:00:00,20,19,1,0,20,19,1,0,t,f
1623,,10800,A Very Patron Shabbat at Nathan and Lisa's,published,4890,,,48:23.5,private,NY,e47075a2-51f3-4d1c-a96f-506ef05fb3a1,0,7/22/2016,19:30:00,4,4,0,0,4,4,0,0,t,f
1835,,46800,Because we haven't had dinner in a while,published,8892,,,00:42.9,private,CHICAGO,42b9de31-9ee6-4b8c-a466-d0efcd51a8cf,0,8/5/2016,19:00:00,8,8,0,0,8,8,0,0,t,f
518,4/16/2016 0:00,9000,Chametz Fest,draft,412,,New York,51:28.3,private,NY,c82abdb0-b3f2-46a3-8532-7ccd7ad4165a,0,4/15/2016,20:00:11,0,0,0,0,0,0,0,0,t,f
525,00:26.5,10800,Farmer Dinner,published,1721,,West Hartford,03:56.1,manual_approval,OTHER,69958b12-da4e-420f-ab12-daf7f4d93a34,0,4/15/2016,19:00:26,1,1,0,0,3,3,0,0,t,f
2173,,7200,The Height(s) of the Sabbath experience,published,97,,,49:14.3,private,NY,71b63e4d-cc2f-451f-9bd5-7341ea6ec132,0,9/2/2016,19:00:00,6,6,0,0,9,9,0,0,t,f
1768,,12600,Oneg Shabbat in Beantown,published,184,,,56:01.8,manual_approval,OTHER,b441659e-761e-4e50-9a0c-dd41c12e153d,0,8/12/2016,20:30:00,10,9,0,1,15,14,0,1,t,f
1214,00:36.1,10800,Shabbos Dinner,published,597,,,36:26.4,private,NY,590a97c1-a736-417b-b02d-98b866c4ea91,0,7/15/2016,19:00:00,7,7,0,0,8,8,0,0,t,f
1567,,7200,Outdoor Shabbat,published,535,,,43:28.8,private,NY,5712b3b9-3419-4fec-bb64-de458ace35a7,0,7/15/2016,20:00:00,8,8,0,0,10,10,0,0,t,f
1466,00:10.8,7200,Dannys Test Dinners,draft,111,,,48:20.4,manual_approval,NY,81f02235-bd57-4118-878d-025b80299a7a,0,7/22/2016,19:00:00,0,0,0,0,0,0,0,0,t,f
1839,,10800,Welcome to Cambridge Shabbat!,published,7336,,,23:46.4,private,OTHER,5134e034-6d2f-4cc4-9365-fa72a5e6dc9e,0,8/5/2016,20:45:00,9,7,0,2,10,7,0,3,t,f
1627,,9000,Simcha on Shabbat,draft,7766,,,04:29.8,private,NY,f9211079-d08d-4254-8264-362c132b5685,0,7/22/2016,19:30:00,0,0,0,0,0,0,0,0,t,f
647,45:17.4,11700,Brooklyn Jews Shabbat,draft,2187,1000,"Brooklyn, NY",27:26.9,public,NY,aac15f34-8483-4f02-b66d-ab5fae098410,0,5/6/2016,18:45:17,0,0,0,0,0,0,0,0,t,f
1626,,9000,Rooftop Shabbat,published,1639,3000,,50:01.1,manual_approval,NY,bcc9b5eb-18ef-483f-b2cb-4367842c6dc6,0,7/22/2016,21:30:00,0,0,0,0,0,0,0,0,t,f
2117,,7200,Shabbat at Colonnade,published,8053,,,13:17.4,private,SF,cac73578-de3d-4bef-8662-5e81eead9e8b,0,8/26/2016,19:00:00,6,6,0,0,10,10,0,0,t,f
1682,,7200,Summer Connection Vegan Style!,published,864,,,30:39.3,public,OTHER,a22f246e-bca1-4138-be3b-3bdafa85a594,0,7/29/2016,19:00:00,6,6,0,0,10,10,0,0,t,f
1892,,14400,Pre-burn Friday Night Dinner on the Playa,published,330,,,45:47.9,manual_approval,SF,cc4696dd-fb81-41c6-a202-63e16bee04b6,0,8/26/2016,20:00:00,12,12,0,0,12,12,0,0,t,f
2175,,12600,Dinner at noahs,published,1791,,,01:20.2,manual_approval,OTHER,43d897b1-58a5-4126-bd13-a273dac4e0fc,0,9/2/2016,19:30:00,7,7,0,0,8,8,0,0,t,f
1571,,14400,UWS extravaganza part III,published,4524,,,14:34.1,manual_approval,NY,169bf14c-7376-43b8-abcd-31d2ed061e0f,0,7/15/2016,21:00:00,9,8,1,0,11,10,1,0,t,f
1570,,7200,Farm To Table Shabbat Dinner,published,6856,,,06:23.9,public,OTHER,a871d26d-37a9-4ba5-b61c-09685ebbce35,0,7/15/2016,19:00:00,6,6,0,0,10,10,0,0,t,f
1211,00:14.9,14340,Burness Shabbat,draft,5066,,,20:05.0,private,NY,72ed6001-2c1b-4c9b-ab3a-e22b5ea1397f,0,9/30/2016,20:00:00,0,0,0,0,0,0,0,0,t,f
1772,,5400,Alex & Rebecca are in Denver!,published,6604,,,02:15.1,private,Colorado,f4f7f300-5dc0-4708-a385-1cc8e1b228eb,0,8/5/2016,19:30:00,7,7,0,0,8,8,0,0,t,f
916,30:41.3,9000,Shabbat across cambridge at Noahs,published,1791,,,32:55.4,private,OTHER,7d61bd37-a2fb-46b8-86a8-f704ef706d4f,0,5/20/2016,19:30:41,10,9,0,1,11,10,0,1,t,f
1898,,9000,Chillin' out maxin' relaxin' shootin' some matzah ball,published,535,,,58:12.3,private,NY,9bc48d03-3e4a-4315-862f-62acf2a92cf3,0,8/12/2016,20:00:00,10,9,1,0,12,11,1,0,t,f
2177,,12600,Shabbat!,published,395,,,43:44.9,private,CHICAGO,08569df6-a217-42ec-819f-5ab9b32babfd,0,9/2/2016,19:30:00,12,12,0,0,15,15,0,0,t,f
1568,,7200,Shabbat @ Shimon's,published,2506,,,21:58.8,manual_approval,SF,18d3f5b1-6c0d-464c-a836-025bd914f3c0,0,7/22/2016,19:00:00,6,6,0,0,8,8,0,0,t,f
1628,,3600,Backyard Williamsburg Shabbat Dinner,published,523,,,38:00.8,public,NY,e3d07736-6252-4472-ac0c-9ebc27f0daab,0,7/22/2016,22:00:00,7,7,0,0,7,7,0,0,t,f
1460,00:25.9,14400,Get Together at the Nears,published,132,,,48:42.5,private,OTHER,44d30098-0281-44d1-9187-a6a036ea9915,0,8/5/2016,19:00:00,2,1,0,1,11,3,0,8,t,f
1840,,3600,Woodside friends come for Shabbat!bring your man/lady friend,published,1693,,,11:30.6,private,NY,fd0078bf-14e4-41bc-a376-9accb4e4b4c0,0,8/5/2016,20:00:00,9,8,0,1,9,8,0,1,t,f
1976,,10800,Summer Soiree,published,9517,,,42:48.6,private,OTHER,5100067d-df92-434d-b040-ce7baef2fc28,0,8/12/2016,20:00:00,0,0,0,0,0,0,0,0,t,f
1569,,28856,Shabbat dinner!,draft,421,,,00:39.4,manual_approval,NY,573a2b6f-51e8-4dbf-ac92-aa7639255f3f,0,7/15/2016,16:00:00,0,0,0,0,0,0,0,0,t,f
2178,,10800,2K's first dinner!,published,10625,,,52:35.0,private,NY,77508c44-3fee-48be-9f41-6583fd03b5d1,0,9/2/2016,20:00:00,6,6,0,0,7,7,0,0,t,f
2293,,9000,BAJL Shabbat,published,1299,,,34:44.4,private,NY,94c1802d-5b9f-455e-9f08-3b6e5b816377,0,9/16/2016,19:30:00,5,5,0,0,6,6,0,0,t,f
291,00:46.4,18000,Shabbos and Schmooze,published,575,,"Chicago, IL",53:12.5,public,OTHER,f07e777e-dc9b-41a4-990c-17b0c3fcdf33,0,3/25/2016,21:00:46,2,2,0,0,2,2,0,0,t,f
917,30:16.3,14400,Shabbat Dinner,published,269,,,39:50.6,private,NY,b8ad76cc-f934-4292-8c20-8a543e3af3e5,0,5/20/2016,19:30:16,3,2,0,1,4,3,0,1,t,f
1685,,10800,"Soulful, casual Friday night Shabbat dinner",published,4372,,,13:43.2,manual_approval,SF,8262ba74-fdf6-4044-ac0a-8a21c228de98,0,8/5/2016,19:00:00,6,6,0,0,7,7,0,0,t,f
1896,,14400,S&D Shabbat Dinner,published,4935,,,36:46.1,private,NY,1f02045e-739e-45a8-8448-9c78d50a1652,0,8/12/2016,20:00:00,5,3,0,2,8,4,0,4,t,f
1895,,7200,Atlanta Shabbat,published,194,,,07:21.3,public,OTHER,6f76325f-54d6-478e-98ba-f1036d64b2bd,0,8/19/2016,19:00:00,1,1,0,0,1,1,0,0,t,f
1894,,14400,Yishai Shabbat Dinner!,published,1279,,,04:25.9,private,NY,fc48e990-9ba0-42ff-91aa-64e67167d636,0,8/12/2016,19:45:00,8,0,0,8,8,0,0,8,t,f
1507,7/16/2016 1:30,9000,Shabbat Dinner hosted by Tal and Olivia!,published,2509,,,20:11.3,private,SF,d26a4e3b-c363-4adc-aee1-7fa1b7f78233,0,7/15/2016,18:30:00,17,14,0,4,21,18,0,5,t,f
1774,,9900,Dinner,published,3657,,,21:27.9,private,NY,b7df65da-b263-47b5-ae43-6c200bfc2631,0,8/5/2016,20:15:00,9,9,0,0,13,13,0,0,t,f
2057,,12600,Nick's Fun Food Time THIS FRIDAY!,published,4334,,,17:51.8,private,NY,aabae27f-ed42-479b-95d8-668e052c72df,0,8/26/2016,20:00:00,7,7,0,0,7,7,0,0,t,f
658,00:11.9,7200,Passover Shabbat,published,2481,,Chicago,28:52.7,private,CHICAGO,f6514da2-d1f7-4203-8485-9843bad21c29,0,4/29/2016,20:00:11,2,0,0,2,2,0,0,2,t,f
1684,,7200,Gift of Life NYC Shabbat Part 2,published,6523,,,46:14.2,public,NY,a04d3213-cc07-4c1c-8e9e-9e2d588589d1,0,7/22/2016,19:00:00,3,3,0,0,3,3,0,0,t,f
2292,,14400,Brazilian shabbat at Gates avenue !,published,3436,,,13:00.3,private,NY,d98615a3-416c-4e4f-9cd3-e4f621161f11,0,9/9/2016,20:00:00,6,6,0,0,8,8,0,0,t,f
1704,,9000,7/29/16 Extravaganza,published,8249,,,58:51.6,private,OTHER,5201ff3d-71bc-457b-b3ce-48941bdc805f,0,7/29/2016,18:30:00,3,3,0,0,4,4,0,0,t,f
1899,,14400,Pre-Tisha B'Av Shabbat,published,1807,,,08:55.3,private,NY,68dbfb26-b937-4cb2-a552-ed6af1924bd5,0,8/12/2016,17:00:00,7,7,0,0,10,10,0,0,t,f
1510,7/15/2016 8:00,7200,Shabbat Dinner,published,6568,,,13:19.2,private,OTHER,7bec6cf5-ab83-420c-a3cf-9dc37a363be7,0,7/15/2016,19:00:00,5,5,0,0,5,5,0,0,t,f
1572,,5400,Guerrero Shabbat,published,4269,,,52:18.9,private,SF,70b8a5d0-9a7c-48c7-b4a3-ce70ed62ab53,0,7/15/2016,19:30:00,5,5,0,0,10,10,0,0,t,f
1605,,9900,Summer Shabbat,draft,3772,,,29:43.5,private,NY,fab22078-c0a0-4198-b5f2-5012719443c8,0,7/22/2016,20:15:00,0,0,0,0,0,0,0,0,t,f
1775,,7200,Housewarming Shabbat!,published,8024,,,11:30.5,private,OTHER,fa34f4d2-c828-4b11-89af-2ff6be528be3,0,8/5/2016,19:00:00,6,6,0,0,8,8,0,0,t,f
1485,7/15/2016 19:45,26100,Latin Shabbat,published,1195,,,54:52.0,private,NY,69ecbfe5-36e1-4c44-a5f7-bf8d0aeaf473,0,7/15/2016,15:45:00,5,5,0,0,9,9,0,0,t,f
2011,,10800,Josh for President and Shabbat,published,9700,,,07:24.3,private,OTHER,1a2fe882-a576-4ef7-85ac-0a8ec3f06e95,0,8/26/2016,19:00:00,12,12,0,0,15,15,0,0,t,f
1893,,10800,Cuba Crew Shabbat Dinner,published,9084,,,16:18.1,private,NY,616ef882-4127-4af7-9659-65af2efe7894,0,8/12/2016,20:00:00,8,8,0,0,8,8,0,0,t,f
2180,,14400,Shabbat at the Lake,published,3031,,,14:39.4,private,OTHER,399e295d-a294-4e5d-be96-db2b308f31d9,0,9/2/2016,19:00:00,11,11,0,0,14,14,0,0,t,f
1606,,9900,Summer Shabbat,published,3772,,,31:39.0,private,NY,274683a4-11cc-42ef-9bcf-6bda3c5ae625,0,7/22/2016,20:15:00,7,7,0,0,12,12,0,0,t,f
1843,,10800,Why not?,published,1195,,,48:27.6,private,NY,9debc678-a163-471d-bb54-0e750fabd77e,0,8/5/2016,19:00:00,10,9,0,1,13,12,0,1,t,f
1844,,5400,Pizza on the Pier Shabbat,published,6873,,,55:18.4,public,OTHER,ac2c92c8-3b1e-410b-9ab7-bbf133cdd6f6,0,8/5/2016,20:30:00,9,9,0,0,11,11,0,0,t,f
1705,,7200,Shabbatastic,published,249,,,25:55.3,private,NY,fb81949c-5b20-4ce8-873d-85852732d131,0,7/29/2016,19:00:00,6,4,0,2,9,6,0,3,t,f
1686,,14400,Meet Jill Cotten,published,116,,,33:48.1,manual_approval,NY,54ac82f4-f8ad-4fc1-bdc0-9888709921da,0,7/29/2016,20:00:00,9,9,0,0,10,10,0,0,t,f
1650,,14400,Shabbat Sha-Yes,published,7293,,,03:42.0,manual_approval,SF,f30ec058-242c-4cde-89da-421f2e86fd72,0,7/29/2016,19:00:00,12,12,0,0,16,16,0,0,t,f
922,00:07.3,50400,Spring into Shabbat,draft,3634,,,53:07.8,private,NY,68f0ebb2-7b66-41ac-8daf-67a2c293d0f5,0,5/21/2016,7:00:07,0,0,0,0,0,0,0,0,t,f
1690,,7200,Shabbat in the Catskills,published,2678,,,14:00.8,private,NY,2b504a74-366f-45b7-b55c-f298af0accf7,0,7/29/2016,19:00:00,5,5,0,0,7,7,0,0,t,f
